datetime	tstart	tfinish	type	group	site	treatment	block	CO2.amb	temp.C	pres.kPA	wav	PAR	NEE_lm	NEE_exp	rsqd	sigma	aic.lm	aic.nlm
12.08.2016 09:16	20	90	photo	inge	elev3850	otc	6	312.860406440046	20.611	62.81	25.1450704225352	199.988169014085	0.53126202840034	0.430796549894615	0.681503869842863	0.786905341188121	165.163832134258	166.71262991825
12.08.2016 09:33	10	100	photo	inge	elev3850	tt0	6	312.860406440046	20.611	62.81	26.3098901098901	1017.19021978022	-23.6679193037041	-39.3331289088263	0.951454767576348	10.8337380263288	744.829770956303	680.662642376381
12.08.2016 09:08	10	100	photo	inge	elev3850	tt0	7	312.860406440046	20.611	62.81	24.2813186813187	1093.37296703297	-2.51185516848162	-2.81019776895293	0.932338921655148	1.86902371811961	368.267273318346	367.872331487001
12.08.2016 09:39	10	100	photo	inge	elev3850	tt1	6	312.860406440046	20.611	62.81	28.1494505494505	939.242637362637	-11.8029287850583	-14.7408772879304	0.982545500049142	3.73791502763783	522.533467507707	491.246224423518
12.08.2016 09:01	20	90	photo	inge	elev3850	tt1	7	312.860406440046	20.611	62.81	23.9788732394366	1142.83042253521	-1.22602933835945	12.575858786648	0.898615464958353	1.01478039637715	182.837663857617	201.808727358353
12.08.2016 11:56	10	60	photo	inge	elev3850	otc	2	319.188091740969	25.613	62.79	31.6843137254902	1792.68921568627	0.794697547853172	0.308348439995691	0.405561647741681	1.70749884113681	188.384356908842	195.446918240142
12.08.2016 12:17	60	120	photo	inge	elev3850	otc	3	317.872693561861	24.113	62.7332786885246	28.2459016393443	1040.43393442623	4.52709838359446	11.7146509214273	0.974830075949481	2.17763882129658	210.949013688271	263.232521807363
12.08.2016 10:22	20	100	resp	inge	elev3850	tt1	5	311.4388821635	20.111	62.8113580246914	25.6358024691358	4.9937037037037	-5.91007757847702	-5.27180914885627	0.928941313232978	4.06763316987831	452.419779211259	449.850221557968
12.08.2016 10:14	10	100	resp	inge	elev3850	tt2	5	312.779995424845	21.436	62.8246153846154	26.9461538461538	5.27373626373626	-10.3761437509595	-10.9171846582706	0.978434167608923	4.27399582988315	518.956978308006	515.101998818542
12.08.2016 09:27	10	100	resp	inge	elev3850	c	6	312.860406440046	20.611	62.81	25.0692307692308	5.67802197802198	-8.18949051169089	-10.9108612503499	0.973807884982473	3.21815963364463	493.183478643374	464.596362944016
12.08.2016 09:19	10	100	resp	inge	elev3850	otc	6	312.860406440046	20.611	62.81	25.6483516483516	2.26483516483516	-4.41600238839801	-3.71892544982521	0.987089550112965	2.41956278933544	315.277260950532	413.826705338857
12.08.2016 09:36	10	100	resp	inge	elev3850	tt0	6	312.860406440046	20.611	62.81	26.6164835164835	5.38395604395604	-28.6999069270343	-28.8655371392309	0.964813608306084	14.0298135136589	749.415917826053	726.679103730477
12.08.2016 09:12	10	100	resp	inge	elev3850	tt0	7	312.860406440046	20.611	62.81	24.0945054945055	3.81307692307692	-11.0451621765741	-10.0885145097653	0.993624286595315	3.54366851256738	417.032453894723	481.747168414571
